                ,pos_z
         12.3021,        -8.80644
         12.3031,        -8.80822
         12.3041,           -8.81
         12.3051,        -8.81178
         12.3061,        -8.81355
         12.3071,        -8.81533
         12.3081,        -8.81711
         12.3091,        -8.81889
         12.3101,        -8.82067
         12.3111,        -8.82245
         12.3121,        -8.82422
         12.3131,          -8.826
         12.3141,        -8.82778
         12.3151,        -8.82956
         12.3161,        -8.83134
         12.3171,        -8.83311
         12.3181,        -8.83489
         12.3191,        -8.83667
         12.3201,        -8.83845
         12.3211,        -8.84023
         12.3221,        -8.84201
         12.3231,        -8.84379
         12.3241,        -8.84556
         12.3251,        -8.84734
         12.3261,        -8.84912
         12.3271,         -8.8509
         12.3281,        -8.85268
         12.3291,        -8.85446
         12.3301,        -8.85624
         12.3311,        -8.85801
         12.3321,        -8.85979
         12.3331,        -8.86157
         12.3341,        -8.86335
         12.3351,        -8.86513
         12.3361,        -8.86691
         12.3371,        -8.86869
         12.3381,        -8.87046
         12.3391,        -8.87224
         12.3401,        -8.87402
         12.3411,         -8.8758
         12.3421,        -8.87758
         12.3431,        -8.87936
         12.3441,        -8.88114
         12.3451,        -8.88292
         12.3461,         -8.8847
         12.3471,        -8.88648
         12.3481,        -8.88825
         12.3491,        -8.89003
         12.3501,        -8.89181
         12.3511,        -8.89359
         12.3521,        -8.89537
         12.3531,        -8.89715
         12.3541,        -8.89893
         12.3551,        -8.90071
         12.3561,        -8.90249
         12.3571,        -8.90427
         12.3581,        -8.90605
         12.3591,        -8.90783
         12.3601,        -8.90961
         12.3611,        -8.91139
         12.3621,        -8.91317
         12.3631,        -8.91495
         12.3641,        -8.91672
         12.3651,         -8.9185
         12.3661,        -8.92028
         12.3671,        -8.92206
         12.3681,        -8.92384
         12.3691,        -8.92562
         12.3701,         -8.9274
         12.3711,        -8.92918
         12.3721,        -8.93096
         12.3731,        -8.93274
         12.3741,        -8.93452
         12.3751,        -8.93629
         12.3761,        -8.93807
         12.3771,        -8.93985
         12.3781,        -8.94163
         12.3791,        -8.94341
         12.3801,        -8.94519
         12.3811,        -8.94697
         12.3821,        -8.94875
         12.3831,        -8.95052
         12.3841,         -8.9523
         12.3851,        -8.95408
         12.3861,        -8.95586
         12.3871,        -8.95764
         12.3881,        -8.95942
         12.3891,         -8.9612
         12.3901,        -8.96297
         12.3911,        -8.96475
         12.3921,        -8.96653
         12.3931,        -8.96831
         12.3941,        -8.97009
         12.3951,        -8.97186
         12.3961,        -8.97364
         12.3971,        -8.97542
         12.3981,         -8.9772
         12.3991,        -8.97898
         12.4001,        -8.98076
         12.4011,        -8.98253
         12.4021,        -8.98431
         12.4031,        -8.98609
         12.4041,        -8.98787
         12.4051,        -8.98964
         12.4061,        -8.99142
         12.4071,         -8.9932
         12.4081,        -8.99498
         12.4091,        -8.99676
         12.4101,        -8.99853
         12.4111,        -9.00031
         12.4121,        -9.00209
         12.4131,        -9.00387
         12.4141,        -9.00565
         12.4151,        -9.00742
         12.4161,         -9.0092
         12.4171,        -9.01098
         12.4181,        -9.01276
         12.4191,        -9.01454
         12.4201,        -9.01631
         12.4211,        -9.01809
         12.4221,        -9.01987
         12.4231,        -9.02165
         12.4241,        -9.02343
         12.4251,         -9.0252
         12.4261,        -9.02698
         12.4271,        -9.02876
         12.4281,        -9.03054
         12.4291,        -9.03232
         12.4301,        -9.03409
         12.4311,        -9.03587
         12.4321,        -9.03765
         12.4331,        -9.03943
         12.4341,        -9.04121
         12.4351,        -9.04299
         12.4361,        -9.04477
         12.4371,        -9.04654
         12.4381,        -9.04832
         12.4391,         -9.0501
         12.4401,        -9.05188
         12.4411,        -9.05366
         12.4421,        -9.05544
         12.4431,        -9.05722
         12.4441,          -9.059
         12.4451,        -9.06078
         12.4461,        -9.06256
         12.4471,        -9.06434
         12.4481,        -9.06611
         12.4491,        -9.06789
         12.4501,        -9.06967
         12.4511,        -9.07145
         12.4521,        -9.07323
         12.4531,        -9.07501
         12.4541,        -9.07679
         12.4551,        -9.07857
         12.4561,        -9.08035
         12.4571,        -9.08213
         12.4581,        -9.08391
         12.4591,        -9.08569
         12.4601,        -9.08747
         12.4611,        -9.08925
         12.4621,        -9.09103
         12.4631,        -9.09281
         12.4641,        -9.09459
         12.4651,        -9.09636
         12.4661,        -9.09814
         12.4671,        -9.09992
         12.4681,         -9.1017
         12.4691,        -9.10348
         12.4701,        -9.10526
         12.4711,        -9.10704
         12.4721,        -9.10882
         12.4731,         -9.1106
         12.4741,        -9.11238
         12.4751,        -9.11416
         12.4761,        -9.11594
         12.4771,        -9.11772
         12.4781,         -9.1195
         12.4791,        -9.12128
         12.4801,        -9.12305
         12.4811,        -9.12483
         12.4821,        -9.12661
         12.4831,        -9.12839
         12.4841,        -9.13017
         12.4851,        -9.13195
         12.4861,        -9.13373
         12.4871,        -9.13551
         12.4881,        -9.13729
         12.4891,        -9.13907
         12.4901,        -9.14085
         12.4911,        -9.14262
         12.4921,         -9.1444
         12.4931,        -9.14618
         12.4941,        -9.14796
         12.4951,        -9.14974
         12.4961,        -9.15152
         12.4971,         -9.1533
         12.4981,        -9.15507
         12.4991,        -9.15685
         12.5001,        -9.15863
         12.5011,        -9.16041
         12.5021,        -9.16219
         12.5031,        -9.16397
         12.5041,        -9.16574
         12.5051,        -9.16752
         12.5061,         -9.1693
         12.5071,        -9.17108
         12.5081,        -9.17286
         12.5091,        -9.17464
         12.5101,        -9.17641
         12.5111,        -9.17819
         12.5121,        -9.17997
         12.5131,        -9.18175
         12.5141,        -9.18353
         12.5151,         -9.1853
         12.5161,        -9.18708
         12.5171,        -9.18886
         12.5181,        -9.19064
         12.5191,        -9.19242
         12.5201,        -9.19419
         12.5211,        -9.19597
         12.5221,        -9.19775
         12.5231,        -9.19953
         12.5241,        -9.20131
         12.5251,        -9.20309
         12.5261,        -9.20486
         12.5271,        -9.20664
         12.5281,        -9.20842
         12.5291,         -9.2102
         12.5301,        -9.21198
         12.5311,        -9.21375
         12.5321,        -9.21553
         12.5331,        -9.21731
         12.5341,        -9.21909
         12.5351,        -9.22087
         12.5361,        -9.22265
         12.5371,        -9.22442
         12.5381,         -9.2262
         12.5391,        -9.22798
         12.5401,        -9.22976
         12.5411,        -9.23154
         12.5421,        -9.23332
         12.5431,         -9.2351
         12.5441,        -9.23688
         12.5451,        -9.23865
         12.5461,        -9.24043
         12.5471,        -9.24221
         12.5481,        -9.24399
